,day,time,user,message
7447,2022-03-03,21:57:40,xamusxo,W OMEGALUL R K
7448,2022-03-03,21:57:40,playlife20,Facts Kapp
7449,2022-03-03,21:57:42,zwar3p,NOIDONTHINKSO
7450,2022-03-03,21:57:42,jondoni,its true YEP
7451,2022-03-03,21:57:42,merlinshappytrail,sucks for you
7452,2022-03-03,21:57:42,monosodiumglutamate_,Kappa
7453,2022-03-03,21:57:43,natureeyes,dont compare to real jobs PogO
7454,2022-03-03,21:57:43,zogik000,nooo yuggie i miss you to wear transparent mask
7455,2022-03-03,21:57:45,yvan_nix,bla bla bla Kappa
7456,2022-03-03,21:57:45,roberthidalgoshy,I’m proud you yuggie you are amazing let go yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL yyjL
7457,2022-03-03,21:57:45,kofupoka__,NODDERS true
7458,2022-03-03,21:57:45,zaptorfikle,I bet they got no chill Kappa
7459,2022-03-03,21:57:45,happyfluffyteddy,Kappa
7460,2022-03-03,21:57:47,zeus3691,OMEGALUL
7461,2022-03-03,21:57:47,merbs,just make mods do it Kekspin
7462,2022-03-03,21:57:47,palmr_eldritch,tuktuk ?
7463,2022-03-03,21:57:49,imoore_,must be rough.... lol
7464,2022-03-03,21:57:49,ikune_7,get a real job Kappa
7465,2022-03-03,21:57:49,eonbask,demanding work LUL
7466,2022-03-03,21:57:51,phoenixx7842,hard work
7467,2022-03-03,21:57:52,nikoniiku,AYAYA
7468,2022-03-03,21:57:52,rexx888,W OMEGALUL RK
7469,2022-03-03,21:57:54,darkscarlatti,dont you have editors?
7470,2022-03-03,21:57:54,fat7cat7,LUL
7471,2022-03-03,21:57:54,m98twitch,Figurative Work
7472,2022-03-03,21:57:54,brewmasta,that sky
7473,2022-03-03,21:57:54,lightsir_,KEKW
7474,2022-03-03,21:57:54,dead_teeth,KEKW
7475,2022-03-03,21:57:55,sinclair_bear,yyjW  kofu do this teddy do this
7476,2022-03-03,21:57:55,jondoni,neverending work basically
7477,2022-03-03,21:57:56,mikeinscusa,Teddy does all that
7478,2022-03-03,21:57:56,canuck69,“Relentless works” Jinnytty
7479,2022-03-03,21:57:57,jooshywah,LULW
7480,2022-03-03,21:57:57,milathegal,KEKW
7481,2022-03-03,21:57:57,greensavage,yyjW
7482,2022-03-03,21:57:57,asus2,LUL
7483,2022-03-03,21:57:57,galneryus,OMEGALUL
7484,2022-03-03,21:57:58,lightsir_,yyjAYAYA
7485,2022-03-03,21:57:58,zebarfunch,KKonaW what?
7486,2022-03-03,21:57:58,cozyscarf,KEKW
7487,2022-03-03,21:58:00,sanmc150,KEKW
7488,2022-03-03,21:58:00,bennymiaka,AYAYA Kamala
7489,2022-03-03,21:58:00,batsssssss,KEKInsane
7490,2022-03-03,21:58:00,arkem232,Close enough
7491,2022-03-03,21:58:00,hawk2g,KEKL
7492,2022-03-03,21:58:00,leppter,KEKW
7493,2022-03-03,21:58:00,dead_teeth,KEKW 󠀀
7494,2022-03-03,21:58:00,tawpeeg,KEKW
7495,2022-03-03,21:58:00,allexxx1996,mods do it KEKWiggle
7496,2022-03-03,21:58:00,bigdawg19,KEKW
7497,2022-03-03,21:58:00,el_guero__,KEKW
7498,2022-03-03,21:58:00,루이스와이푸 haruiswaifu,KEKW
7499,2022-03-03,21:58:00,nikoniiku,PauseChamp
7500,2022-03-03,21:58:00,milathegal,KEKW KHALIMA
7501,2022-03-03,21:58:00,sam_ggx02,KEKW
7502,2022-03-03,21:58:00,playlife20,Kalima OMEGALUL
7503,2022-03-03,21:58:01,avata2592,KAMALA KEKW
7504,2022-03-03,21:58:01,azpacker12,yugChant1 yugChant1 yugChant1
7505,2022-03-03,21:58:02,os11_,KEKW
7506,2022-03-03,21:58:02,greplogic,KEKW
7507,2022-03-03,21:58:02,ccornellpryce,Dont you just hate it when you work in a fancy hotel in paradise
7508,2022-03-03,21:58:03,htutt,yep i prefer fixed work hours
7509,2022-03-03,21:58:03,ap2dan,Kamala
7510,2022-03-03,21:58:04,elegs,I work 15-20 hours a day too YEP 👍
7511,2022-03-03,21:58:04,bykhamel,KEKW
7512,2022-03-03,21:58:04,adrian_87_,KEKL
7513,2022-03-03,21:58:04,unreliable6969,400? fuck that?
7514,2022-03-03,21:58:04,eonbask,Kamala LUL
7515,2022-03-03,21:58:05,strawhatchase,KEKW
7516,2022-03-03,21:58:05,steve17372,Complainers never had real “WORK”
7517,2022-03-03,21:58:05,redspoonz,kamala harris beech
7518,2022-03-03,21:58:05,kaitypure,400 LULW
7519,2022-03-03,21:58:06,el_guero__,so wrong KEKW
7520,2022-03-03,21:58:07,chrispanda77,OMEGALUL
7521,2022-03-03,21:58:07,galneryus,Ka leema OMEGALUL Clap
7522,2022-03-03,21:58:07,vincentt23,camera beach KUKW
7523,2022-03-03,21:58:08,playlife20,KHALIMA KEKW
7524,2022-03-03,21:58:08,zwar3p,KEKBOOM
7525,2022-03-03,21:58:08,rexx888,kalima not kamala
7526,2022-03-03,21:58:09,choomantar1,150
7527,2022-03-03,21:58:09,matchakeeb,KEKW
7528,2022-03-03,21:58:09,simple_man_j_m,how much again?
7529,2022-03-03,21:58:10,teoyman,EZ SCAM target
7530,2022-03-03,21:58:11,cerebralhelix,jasonn7Arnold jasonn7Arnold jasonn7Arnold
7531,2022-03-03,21:58:11,johnnybboyy113,BUSY LIFE
7532,2022-03-03,21:58:12,bennymiaka,haggle 250
7533,2022-03-03,21:58:15,sanmc150,WAYTOODANK
7534,2022-03-03,21:58:15,xamusxo,KKonaW FBBlock Kamala
7535,2022-03-03,21:58:16,nikoniiku,Popoga
7536,2022-03-03,21:58:16,루미챔프 reigning_champ1,@b_7_x KEKInsane
7537,2022-03-03,21:58:16,unreliable6969,400 is waay to much
7538,2022-03-03,21:58:16,deathjoker,KEKW
7539,2022-03-03,21:58:17,actdizzy,300
7540,2022-03-03,21:58:17,yvan_nix,Kamala
7541,2022-03-03,21:58:17,arkem232,4Shrug
7542,2022-03-03,21:58:17,canuck69,PLANNING LUL LUL LUL
7543,2022-03-03,21:58:18,dcbiscuits,Kamala Harris
7544,2022-03-03,21:58:18,dead_teeth,Hmm
7545,2022-03-03,21:58:19,asus2,Kalima  where ? KEKW
7546,2022-03-03,21:58:19,merlinshappytrail,oh no  wawaKekw
7547,2022-03-03,21:58:19,zmatciao,oh??
7548,2022-03-03,21:58:19,allexxx1996,yyjPopcorn
7549,2022-03-03,21:58:19,cameronf89,I have content to edit and record tomorrow
7550,2022-03-03,21:58:20,m98twitch,Camelot Beach
7551,2022-03-03,21:58:20,kofupoka__,show the map
7552,2022-03-03,21:58:20,vincentt23,moneyhWeird nymnCorn
7553,2022-03-03,21:58:20,ellesimwunderland,KEKW
7554,2022-03-03,21:58:20,milathegal,dude can u check grab before fdoing this
7555,2022-03-03,21:58:20,y_exp,peepoPopcorn ⠀
7556,2022-03-03,21:58:21,zwar3p,FeelsDankMan
7557,2022-03-03,21:58:21,edenfelix,So confusing
7558,2022-03-03,21:58:21,greplogic,KAMALA
7559,2022-03-03,21:58:21,kloud7_,Maybe its different
7560,2022-03-03,21:58:22,루미챔프 reigning_champ1,@b_7_x  KEKInsane
7561,2022-03-03,21:58:22,palmr_eldritch,BatChest kamala harris
7562,2022-03-03,21:58:22,eonbask,YEP VP
7563,2022-03-03,21:58:23,coteyfourtwenty,KEKL
7564,2022-03-03,21:58:23,redspoonz,omg my job is exploring paradise. life is suffering
7565,2022-03-03,21:58:24,ap2dan,Kamala Harris
7566,2022-03-03,21:58:24,twitchjedi,NotLikeThis
7567,2022-03-03,21:58:24,nickyheavens,Hmm just show him the gugu ?
7568,2022-03-03,21:58:25,cineaster,Carmella NODDERS
7569,2022-03-03,21:58:25,teoyman,300 or no
7570,2022-03-03,21:58:25,adrian_87_,KEKW
7571,2022-03-03,21:58:25,tommylando,Where are they?
7572,2022-03-03,21:58:26,targutay26,kamala harris?
7573,2022-03-03,21:58:26,kloud7_,Double check
7574,2022-03-03,21:58:26,darkexile1,yyjPopcorn
7575,2022-03-03,21:58:27,realflackoraff,GIGACHAD FBBlock
7576,2022-03-03,21:58:27,batsssssss,KEKInsane kalima not in this planet
7577,2022-03-03,21:58:27,세븐 b_7_x,reigning_champ1 slamHand
7578,2022-03-03,21:58:28,arkem232,Show map dude
7579,2022-03-03,21:58:28,allexxx1996,yyjPopcorn 󠀀
7580,2022-03-03,21:58:29,brewmasta,stop pointing into paradise
7581,2022-03-03,21:58:29,sizzlaa,the sun is shining and the weather is sweet atpMunchies
7582,2022-03-03,21:58:29,zer0select,Phuket is known for having the Taxi Mafia
7583,2022-03-03,21:58:30,roberthidalgoshy,Nice guy
7584,2022-03-03,21:58:31,steve17372,Yuggie kidnap stream SADGE
7585,2022-03-03,21:58:31,milathegal,always check grab before
7586,2022-03-03,21:58:32,newbie_1337,YEP VP
7587,2022-03-03,21:58:32,quassidi,camila?
7588,2022-03-03,21:58:33,netgogary,x99annSit
7589,2022-03-03,21:58:34,allexxx1996,yyjPopcorn
7590,2022-03-03,21:58:35,keith_2008,SCAM
7591,2022-03-03,21:58:36,m98twitch,Camelot
7592,2022-03-03,21:58:37,teoyman,300
7593,2022-03-03,21:58:38,cineaster,I want caramel BabyRage
7594,2022-03-03,21:58:39,yvan_nix,taxi mafia KEKW
7595,2022-03-03,21:58:40,happyfluffyteddy,OMEGALUL
7596,2022-03-03,21:58:41,sizzlaa,lol
7597,2022-03-03,21:58:42,brewmasta,get me off this rock
7598,2022-03-03,21:58:42,keith_2008,SCAM SCAM
7599,2022-03-03,21:58:42,vincentt23,moneyhWeird  nymnCorn
7600,2022-03-03,21:58:42,dcbiscuits,SCAM
7601,2022-03-03,21:58:42,jrzv,"just a viewer, precious"
7602,2022-03-03,21:58:44,galneryus,OMEGAUL
7603,2022-03-03,21:58:44,playlife20,300 Hmm
7604,2022-03-03,21:58:44,darkscarlatti,swhy do you refuse to use Grab?
7605,2022-03-03,21:58:44,dead_teeth,KEKW
7606,2022-03-03,21:58:44,realflackoraff,GIGACHAD FBBlock GIGACHAD FBBlock GIGACHAD FBBlock GIGACHAD FBBlock
7607,2022-03-03,21:58:44,milathegal,check grab dude
7608,2022-03-03,21:58:44,zwar3p,SCAM
7609,2022-03-03,21:58:44,os11_,don't
7610,2022-03-03,21:58:44,quassidi,charmeleon?
7611,2022-03-03,21:58:44,galneryus,OMEGALUL
7612,2022-03-03,21:58:44,ap2dan,Yes
7613,2022-03-03,21:58:44,poopkidsupreme,fake taxi
7614,2022-03-03,21:58:45,allexxx1996,yyjPopcorn 󠀀
7615,2022-03-03,21:58:45,jooshywah,LULW 󠀀
7616,2022-03-03,21:58:45,simple_man_j_m,wow then 300 is too expensive
7617,2022-03-03,21:58:45,ellesimwunderland,KEKL
7618,2022-03-03,21:58:45,mikeinscusa,Kamala Harris
7619,2022-03-03,21:58:45,루미챔프 reigning_champ1,@b_7_x GOTTEM
7620,2022-03-03,21:58:45,happyfluffyteddy,400 KEKWiggle
7621,2022-03-03,21:58:46,sinclair_bear,@NetGoGary  eeveelHola
7622,2022-03-03,21:58:47,lightsir_,move
7623,2022-03-03,21:58:48,kaitypure,get grab
7624,2022-03-03,21:58:48,cowckacola,KEKW
7625,2022-03-03,21:58:49,chantastic_nyan,check Grab
7626,2022-03-03,21:58:49,roberthidalgoshy,We could walk jinny
7627,2022-03-03,21:58:49,darkscarlatti,why do you refuse to use Grab?
7628,2022-03-03,21:58:49,dcbiscuits,SCAM BYE
7629,2022-03-03,21:58:50,zay_ih,SCAM
7630,2022-03-03,21:58:50,zer0select,All cab is expensive in Phuket
7631,2022-03-03,21:58:50,밍이모 playapp0101,400 KEKW
7632,2022-03-03,21:58:51,adramalech07,"Yes jinny, its cheap"
7633,2022-03-03,21:58:52,playlife20,YEP 300
7634,2022-03-03,21:58:52,matchakeeb,scam
7635,2022-03-03,21:58:52,raiforen,monkaW
7636,2022-03-03,21:58:52,os11_,get grab
7637,2022-03-03,21:58:53,allexxx1996,yyjPopcorn
7638,2022-03-03,21:58:53,batsssssss,KEKWiggle
7639,2022-03-03,21:58:53,vincentt23,SCAM
7640,2022-03-03,21:58:54,yvan_nix,be careful on the road
7641,2022-03-03,21:58:54,vip7766,NotLikeThis
7642,2022-03-03,21:58:55,nikoniiku,PepeLaugh
7643,2022-03-03,21:58:55,arkem232,?
7644,2022-03-03,21:58:55,teoyman,EZ SCAM target
7645,2022-03-03,21:58:55,y_exp,peepoPopcorn
7646,2022-03-03,21:58:56,lightsir_,move from the road
7647,2022-03-03,21:58:56,steve17372,GET A NEW TAXI
7648,2022-03-03,21:58:56,ap2dan,Get off road
7649,2022-03-03,21:58:58,merlinshappytrail,yuggie is much better at haggling
7650,2022-03-03,21:58:58,playlife20,SCAMMED
7651,2022-03-03,21:58:58,imoore_,standing in road lol
7652,2022-03-03,21:58:59,vincentt23,SCAM 󠀀
7653,2022-03-03,21:58:59,arkem232,Mountain?
7654,2022-03-03,21:58:59,about_tree_fiddyy,GET OUT THE STREET
7655,2022-03-03,21:59:00,zmatciao,300 plzzz 😿
7656,2022-03-03,21:59:00,sam_ggx02,PepeLaugh
7657,2022-03-03,21:59:00,merbs,mountain
7658,2022-03-03,21:59:00,playlife20,SCAM
7659,2022-03-03,21:59:01,bennymiaka,Grab or get Tuk Tuk
7660,2022-03-03,21:59:01,dead_teeth,???
7661,2022-03-03,21:59:01,brunomaster15,MOVE SMH
7662,2022-03-03,21:59:01,adrian_87_,SCAM
7663,2022-03-03,21:59:02,keith_2008,SCAM SCAM REALY
7664,2022-03-03,21:59:02,eonbask,monkaS on road
7665,2022-03-03,21:59:02,jorgrim,NOPERS
7666,2022-03-03,21:59:02,chantastic_nyan,use Grab~
7667,2022-03-03,21:59:02,avata2592,SCAMMED AGAIN
7668,2022-03-03,21:59:02,allexxx1996,yyjPopcorn 󠀀
7669,2022-03-03,21:59:02,poopkidsupreme,get off the road
7670,2022-03-03,21:59:03,milathegal,check grab
7671,2022-03-03,21:59:03,netgogary,@sinclair_bear Happy Thursday yyjHey
7672,2022-03-03,21:59:03,os11_,Kappa
7673,2022-03-03,21:59:04,sanmc150,EZ scam
7674,2022-03-03,21:59:04,m98twitch,Kamala Harris Beach
7675,2022-03-03,21:59:05,playlife20,300 YEP
7676,2022-03-03,21:59:06,raiforen,monkaW 󠀀
7677,2022-03-03,21:59:06,skysage,monkaW
7678,2022-03-03,21:59:06,edenfelix,to malding
7679,2022-03-03,21:59:06,batsssssss,Clueless mountain
7680,2022-03-03,21:59:07,milathegal,dude pepeW
7681,2022-03-03,21:59:07,jooshywah,PepeLaugh
7682,2022-03-03,21:59:08,rexx888,scammed
7683,2022-03-03,21:59:08,steve17372,Megasus. Get new driver
7684,2022-03-03,21:59:08,sizzlaa,time for a cup of tea
7685,2022-03-03,21:59:08,tybstra,easy target
7686,2022-03-03,21:59:08,arkem232,Yikes
7687,2022-03-03,21:59:08,allexxx1996,ok Kappa
7688,2022-03-03,21:59:08,gruumzh,scammed
7689,2022-03-03,21:59:09,laaaalaaaaaaa,grab app?
7690,2022-03-03,21:59:09,simple_man_j_m,find new one
7691,2022-03-03,21:59:09,nikoniiku,YEP -400
7692,2022-03-03,21:59:09,vincentt23,SCAM
7693,2022-03-03,21:59:09,coteyfourtwenty,WhatChamp
7694,2022-03-03,21:59:09,mayongshet,just walk throu it
7695,2022-03-03,21:59:10,strawhatchase,SCAM
7696,2022-03-03,21:59:10,dcbiscuits,SCAM
7697,2022-03-03,21:59:10,zer0select,I hate Phuket Cabs
7698,2022-03-03,21:59:10,yvan_nix,ok ok NODDERS
7699,2022-03-03,21:59:10,rinaai2001,scammed
7700,2022-03-03,21:59:12,muffinsrus,EZ SCAMMAZ
7701,2022-03-03,21:59:12,zeus3691,SCAM
7702,2022-03-03,21:59:12,playlife20,monkaW
7703,2022-03-03,21:59:12,os11_,don't
7704,2022-03-03,21:59:12,johnnybboyy113,PRAY FOR Ukrainian
7705,2022-03-03,21:59:12,bigdawg19,EZ SCAM
7706,2022-03-03,21:59:12,yo_damn_daddy,VaN  to mountain
7707,2022-03-03,21:59:12,uhurtmyfillings,OMEGALUL
7708,2022-03-03,21:59:13,sanmc150,EZ SCAM
7709,2022-03-03,21:59:13,eonbask,SCAM
7710,2022-03-03,21:59:13,yuggie_chat,200 per mountain
7711,2022-03-03,21:59:13,os11_,SCAM
7712,2022-03-03,21:59:14,ellesimwunderland,monkaW
7713,2022-03-03,21:59:14,playlife20,SCAM
7714,2022-03-03,21:59:14,vincentt23,SCAM oke
7715,2022-03-03,21:59:14,poloextreme,scam
7716,2022-03-03,21:59:14,sizzlaa,pog
7717,2022-03-03,21:59:14,redspoonz,this guy gonna kidnap us
7718,2022-03-03,21:59:14,루이스와이푸 haruiswaifu,SCAM
7719,2022-03-03,21:59:15,tysonwangistheman,scammountaini LUL
7720,2022-03-03,21:59:16,hmr527,택시 좋은거보소ㅗ
7721,2022-03-03,21:59:16,seertek,SCAM
7722,2022-03-03,21:59:16,os11_,SCAM  󠀀
7723,2022-03-03,21:59:17,matchakeeb,EZ SCAM
7724,2022-03-03,21:59:17,darkscarlatti,wa we wa
7725,2022-03-03,21:59:17,bennymiaka,no Haggle ?
7726,2022-03-03,21:59:17,ap2dan,lol
7727,2022-03-03,21:59:17,zer0select,I just rent a Car.
7728,2022-03-03,21:59:17,steve17372,Scam get new driver
7729,2022-03-03,21:59:17,nickyheavens,EZ
7730,2022-03-03,21:59:17,solidus44,KEKL
7731,2022-03-03,21:59:17,roberthidalgoshy,I’m confused 😕
7732,2022-03-03,21:59:17,kaitypure,SCAM
7733,2022-03-03,21:59:18,lukerecluse,master negotiators
7734,2022-03-03,21:59:19,mojomojo66,BS…BS….
7735,2022-03-03,21:59:20,milathegal,she just like getting scam i think
7736,2022-03-03,21:59:21,realflackoraff,xqcRich -1000
7737,2022-03-03,21:59:22,quassidi,Hmm
7738,2022-03-03,21:59:22,hawk2g,just walk KUKW
7739,2022-03-03,21:59:22,teoyman,400 WHY ?
7740,2022-03-03,21:59:22,vincentt23,moneyhWeird nymnCorn
7741,2022-03-03,21:59:23,happyfluffyteddy,EZ scam
7742,2022-03-03,21:59:23,sam_ggx02,EZ SCAM
7743,2022-03-03,21:59:23,allexxx1996,EZ Clap taxi driver
7744,2022-03-03,21:59:23,raiforen,EZ SCAM
7745,2022-03-03,21:59:23,루미챔프 reigning_champ1,SCAM
7746,2022-03-03,21:59:24,bigdawg19,HOGU TTY YEP
7747,2022-03-03,21:59:24,zuxa_,SCAM
7748,2022-03-03,21:59:24,arkem232,Chano’s car was cleaner
7749,2022-03-03,21:59:25,teoyman,EZ SCAM target
7750,2022-03-03,21:59:25,simple_man_j_m,well at least ask for 150
7751,2022-03-03,21:59:25,os11_,easy target Kekspin
7752,2022-03-03,21:59:25,playlife20,Mountain? CreepyChamp
7753,2022-03-03,21:59:25,jackyspice,is this really a taxi
7754,2022-03-03,21:59:25,밍이모 playapp0101,scammed
7755,2022-03-03,21:59:26,roberthidalgoshy,EZ
7756,2022-03-03,21:59:26,allexxx1996,EZ  Clap taxi driver
7757,2022-03-03,21:59:27,claysky,monkaW
7758,2022-03-03,21:59:27,dcbiscuits,DIRTY CAR
7759,2022-03-03,21:59:27,adrian_87_,SCAMMED FailFish
7760,2022-03-03,21:59:28,faildude,that took 0 effort to convice KEKW
7761,2022-03-03,21:59:28,llanternx,lmao why
7762,2022-03-03,21:59:28,zer0select,RENTING A CAR IS CHEAPER!
7763,2022-03-03,21:59:28,quassidi,LETSGOOO aventure
7764,2022-03-03,21:59:29,brewmasta,send me into space  u watchin these ppl
7765,2022-03-03,21:59:29,zpstiles,EZ
7766,2022-03-03,21:59:29,tybstra,guys knows dumb tourist when he sees one
7767,2022-03-03,21:59:29,weirdpartofnight,hmm mountain
7768,2022-03-03,21:59:30,therealdongshady,EZ SCAM
7769,2022-03-03,21:59:30,m98twitch,Two mountain beach
7770,2022-03-03,21:59:30,kaitypure,he full of shit KEKL
7771,2022-03-03,21:59:31,brukov,yes cost more gas
7772,2022-03-03,21:59:32,shroomeiy,mountain EZ
7773,2022-03-03,21:59:32,playlife20,Mountains? CreepyChamp
7774,2022-03-03,21:59:33,sinclair_bear,@NetGoGary  PauseChamp  72F on saturday
7775,2022-03-03,21:59:33,xplajndiss,Jinny likes scam nmo surprise there KEKW
7776,2022-03-03,21:59:34,skysage,yyjCozy
7777,2022-03-03,21:59:34,rexx888,KEKW
7778,2022-03-03,21:59:35,sanmc150,EZ Clap
7779,2022-03-03,21:59:35,keith_2008,YEP SCAM EZ CALP
7780,2022-03-03,21:59:35,massh0lian,scam
7781,2022-03-03,21:59:35,vincentt23,moneyhWeird  nymnCorn
7782,2022-03-03,21:59:35,johnnybboyy113,Ukrainian IN YOUR PRAYS
7783,2022-03-03,21:59:36,sinclair_bear,@NetGoGary  PauseChamp  72F on saturday in chicago
7784,2022-03-03,21:59:36,ominous77,probably scammed
7785,2022-03-03,21:59:37,skaworld,use Grab gonna be cheaper Jinny
7786,2022-03-03,21:59:37,strawhatchase,EZ SCAM
7787,2022-03-03,21:59:37,system0fadowner,FAKE TAXI EZ Clap
7788,2022-03-03,21:59:39,os11_,KEKL
7789,2022-03-03,21:59:39,kofupoka__,got convinced so easily
7790,2022-03-03,21:59:39,icericz,ประเทศภูเก็ตก็งี้และ LUL
7791,2022-03-03,21:59:39,happyfluffyteddy,EZ Clap easy targets
7792,2022-03-03,21:59:40,choomantar1,"but Jimbo he ll comeback engines offf.,... bargain more alisaW alisaPray"
7793,2022-03-03,21:59:40,arkem232,I miss chano’s car
7794,2022-03-03,21:59:40,steve17372,Not even Thai. And you get scammed
7795,2022-03-03,21:59:41,dcbiscuits,SCAM EZ
7796,2022-03-03,21:59:41,roberthidalgoshy,nice taxi driver
7797,2022-03-03,21:59:42,zwar3p,EZ easy target
7798,2022-03-03,21:59:44,jackyspice,hmmm fake taxi
7799,2022-03-03,21:59:45,dead_teeth,peepoPopcorn
7800,2022-03-03,21:59:46,darkscarlatti,two mountains of shit KEKInsane
7801,2022-03-03,21:59:46,zmatciao,good jinny? 😸👍
7802,2022-03-03,21:59:47,darkexile1,yyjPopcorn
7803,2022-03-03,21:59:48,y_exp,peepoPopcorn ⠀
7804,2022-03-03,21:59:49,os11_,EZ SCAM
7805,2022-03-03,21:59:50,vincentt23,fake taxu EZ
7806,2022-03-03,21:59:51,m98twitch,Left Booba & Right Booba Beach
7807,2022-03-03,21:59:53,johnnybboyy113,PRAY FOR Ukrainian
7808,2022-03-03,21:59:54,kloud7_,LUL there’s no way it’s mountain maybe a hill?
7809,2022-03-03,21:59:57,mikeinscusa,for the content scam
7810,2022-03-03,21:59:58,zer0select,Get your License JINNY
7811,2022-03-03,21:59:58,mojomojo66,Predator….be careful…
7812,2022-03-03,21:59:58,allexxx1996,easily scam EZ Clap
7813,2022-03-03,21:59:58,ttmescape,ไปไหนงับ
7814,2022-03-03,22:00:00,nikoniiku,pepeW
7815,2022-03-03,22:00:01,mohiko21,wait wha
7816,2022-03-03,22:00:02,raged42,EZ SCAM
7817,2022-03-03,22:00:02,arkem232,Is this a taxi?
7818,2022-03-03,22:00:02,choomantar1,fake taxi
7819,2022-03-03,22:00:02,happyfluffyteddy,bet if he asked for 1k he would get it
7820,2022-03-03,22:00:02,poloextreme,use bolt app
7821,2022-03-03,22:00:04,mutedpower,EZ Clap taxi driver
7822,2022-03-03,22:00:05,peepopopcorn,peepoPopcorn
7823,2022-03-03,22:00:06,vincentt23,moneyhWeird nymnCorn
7824,2022-03-03,22:00:08,adrian_87_,Fake taxi KEKL
7825,2022-03-03,22:00:08,faildude,why you agree so fast
7826,2022-03-03,22:00:09,johnnybboyy113,PRAYING FOR Ukrainian
7827,2022-03-03,22:00:09,chihay_s,ไปเที่ยว
7828,2022-03-03,22:00:10,coteyfourtwenty,yyjCreep
7829,2022-03-03,22:00:10,quassidi,DinkDonk
7830,2022-03-03,22:00:12,brewmasta,hi
7831,2022-03-03,22:00:13,steve17372,How can you get scammed by a white guy in Thailand?  Too funny
7832,2022-03-03,22:00:13,netgogary,@sinclair_bear oh yeah. Gonna turn my AC on LUL
7833,2022-03-03,22:00:15,ttmescape,งื้อๆ
7834,2022-03-03,22:00:16,superpowerp,yyjPog 400 แพงไปนะ บอกข้าวเขา 2 ลูก ตก ลูกละ 200 yyjAYAYA
7835,2022-03-03,22:00:19,sinclair_bear,@peepoPopcorn  staryuukiTime
7836,2022-03-03,22:00:21,y_exp,peepoPopcorn
7837,2022-03-03,22:00:24,skysage,monkaW
7838,2022-03-03,22:00:25,man_e_357,Scammed once again LUL
7839,2022-03-03,22:00:25,teoyman,KEKW
7840,2022-03-03,22:00:27,ap2dan,Scammed lol
7841,2022-03-03,22:00:27,karmaincognito,SCAM IceCold
7842,2022-03-03,22:00:28,skysage,NODDERS
7843,2022-03-03,22:00:28,about_tree_fiddyy,งื้อๆ
7844,2022-03-03,22:00:28,johnnybboyy113,PRAY FOR Ukrainian PLEASE
7845,2022-03-03,22:00:28,merbs,oh nice
7846,2022-03-03,22:00:28,playlife20,monkaW
7847,2022-03-03,22:00:28,teoyman,EZ SCAM target
7848,2022-03-03,22:00:29,sinclair_bear,@NetGoGary  im going to grill for sure on saturday maniqjKEK
7849,2022-03-03,22:00:29,arkem232,Hmm ok
7850,2022-03-03,22:00:29,루미발가락패디큐어 bob9321923,Hmm
7851,2022-03-03,22:00:30,playlife20,SCAM
7852,2022-03-03,22:00:31,jondoni,yyjHmm
7853,2022-03-03,22:00:33,tysonwangistheman,"@johnnybboyy113 good idea, I did already"
7854,2022-03-03,22:00:33,skysage,yyjBloodTrail
7855,2022-03-03,22:00:33,strawhatchase,monkaW
7856,2022-03-03,22:00:33,dead_teeth,Hmm
7857,2022-03-03,22:00:33,os11_,AYAYA
7858,2022-03-03,22:00:34,kloud7_,Hmm
7859,2022-03-03,22:00:34,jondoni,WOWERS
7860,2022-03-03,22:00:34,nodeathx,peepoPopcorn
7861,2022-03-03,22:00:35,hawk2g,Hmm
7862,2022-03-03,22:00:35,laaaalaaaaaaa,locals wouldnt pay more than 200
7863,2022-03-03,22:00:35,dr__andrew,Hmm
7864,2022-03-03,22:00:35,nodeathx,Hmm
7865,2022-03-03,22:00:35,vincentt23,fake taxi EZ
7866,2022-03-03,22:00:36,quassidi,peepoPopcorn
7867,2022-03-03,22:00:36,shawayeem,yyjWiggle KEKWiggle
7868,2022-03-03,22:00:36,yvan_nix,does the phone is saved btw ?
7869,2022-03-03,22:00:36,roberthidalgoshy,Scam
7870,2022-03-03,22:00:36,eonbask,PepeLaugh
7871,2022-03-03,22:00:36,dcbiscuits,saved 100
7872,2022-03-03,22:00:36,skysage,MmmHmm
7873,2022-03-03,22:00:37,massh0lian,hmm
7874,2022-03-03,22:00:37,peepopopcorn,"@sinclair_bear, Susge"
7875,2022-03-03,22:00:37,shroomeiy,2 mountains ✌️ EZ
7876,2022-03-03,22:00:38,nodeathx,WOWERS
7877,2022-03-03,22:00:38,zmatciao,oh good 😸👍👍
7878,2022-03-03,22:00:39,skysage,yyjBloodTrail
7879,2022-03-03,22:00:40,milathegal,Hmm
7880,2022-03-03,22:00:40,nodeathx,MmmHmm
7881,2022-03-03,22:00:40,quassidi,MmmHmm
7882,2022-03-03,22:00:41,zer0select,TAXI MAFIA
7883,2022-03-03,22:00:41,vincentt23,moneyhWeird nymnCorn
7884,2022-03-03,22:00:41,el_guero__,someone is calling Yuggi from work
7885,2022-03-03,22:00:42,arkem232,Not YET
7886,2022-03-03,22:00:42,jorgrim,Two mountains of money I got EZ
7887,2022-03-03,22:00:44,milathegal,ok Hmm
7888,2022-03-03,22:00:45,darkexile1,Hmm
